#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep3" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep3" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep3" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep3" spec="snap.Data">
#                    <taxonset id="A_coerulescens" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_coerulescens_396256" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_coerulescens_396265" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_californica" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_californica_393615" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_californica_333855" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_sumichrasti" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_sumichrasti_343510" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_sumichrasti_343502" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_insularis" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_insularis_334025" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_insularis_334029" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_us" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334096" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334188" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_texana" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334244" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334230" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_mex" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_343480" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_393698" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep3" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep3" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep3" id="treeLikelihood.rep3" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep3">
#            <siteModel id="MutationSiteModel.rep3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	TreeHeightLogger
1363000	-10605.289059116341	-9948.120946017958	-657.1681130983837	13.506738545795754	0.5192208061321267	0.09298997512604108	0.22302092355830827	0.10269920660244178	0.029714325852361695	0.1542166173819684	0.044011426621815064	0.1745686938097995	0.05920840606019597	0.22224170098292098	0.1534890077621354	0.1521140216156389	0.2243798717381188	0.07563124349288934	0.0539517645400826
1364000	-10603.316121290803	-9958.409688944663	-644.9064323461405	12.531046104217891	0.5207795729344229	0.09380869582966289	0.18654613320959174	0.10056903725159569	0.03379730795022211	0.12092577980655442	0.050502189958628596	0.15636628639781552	0.06837597115749852	0.14173104150064217	0.13597751186548784	0.1703023872949356	0.15402018458896882	0.08548434689429203	0.05604880932662161
1365000	-10605.969992262413	-9961.180079647665	-644.7899126147471	13.575228264961282	0.5191201250895133	0.1021592465297699	0.19962419565454018	0.0926603503227098	0.04262560091068752	0.10046862783009286	0.08059040367606854	0.08884111094113158	0.06861258355001396	0.12638759442124856	0.08958148994801125	0.2120466532218859	0.13095617484820526	0.05591398428979549	0.06692259880754817
1366000	-10613.732846063276	-9966.64152489529	-647.0913211679846	12.570448053733536	0.5207117415100985	0.1039460059154176	0.16971232886452506	0.13641115410878885	0.045507286092199194	0.08284356539771463	0.06932171487371205	0.11218737769407153	0.0725327986451901	0.14960086454214952	0.05640400753582827	0.17964710978304202	0.2225102709462359	0.06927478289664998	0.07705037653512349
1367000	-10609.638413828448	-9962.309893705038	-647.328520123411	12.79980138657053	0.5203255314571958	0.09459934624450093	0.17324286058722563	0.07266254331750181	0.03648099013307534	0.11005576107021472	0.04719179608411072	0.1866487006668531	0.07913555446237466	0.11861690540498325	0.10288902305954996	0.11668360165138687	0.17984218305902477	0.057397166263030576	0.06099205392275447
1368000	-10612.153620241661	-9963.230802514625	-648.9228177270355	14.445310216885568	0.5179271738033686	0.08918441437429091	0.20928031872697161	0.16627670172634543	0.04928486585948865	0.09564461570418907	0.05669989695667969	0.08526836210302761	0.048202419467588686	0.0905474466001451	0.13345528790391828	0.20132581138521097	0.1658183634658873	0.07078764428804661	0.0577999053468388
1369000	-10604.227734962598	-9959.010689140789	-645.2170458218089	13.982192015680592	0.5185429787462776	0.09603749049682496	0.1924557001475523	0.117767872728673	0.041596898272230655	0.10282546218821537	0.06592818973422182	0.09509787539981003	0.05662260902929068	0.084518364190207	0.1062672746139437	0.1991026263040228	0.16321337258213295	0.10401880930828969	0.05586738398893198
1370000	-10603.50348617344	-9953.712229865592	-649.7912563078476	15.18785246548686	0.5170208681349056	0.0933970011537398	0.20881374100668093	0.09201836724139043	0.04011926014543343	0.11258105765669181	0.06468981456640932	0.17089954240696745	0.05044200096680506	0.11210744865458365	0.13612814801012102	0.22896356915902796	0.17000996560803006	0.07358336127193671	0.053167308093169226
1371000	-10603.833184729949	-9962.113279909252	-641.7199048206958	12.525093757944019	0.5207898586931885	0.08457601662350764	0.17698568528383687	0.09011931872867682	0.03781992371048907	0.1385042460345541	0.07153912400208	0.1483174262182202	0.0789680043520988	0.10628062804601589	0.139131556875897	0.2036580004536155	0.14042376575375928	0.09325138743541393	0.053469070895622126
1372000	-10609.112471634084	-9966.091868685533	-643.0206029485503	12.873986029899255	0.5202036756301426	0.09125829744968672	0.21712608672968017	0.10628222426665615	0.04514748747362705	0.13229530014841737	0.08794782572847694	0.13532873409124435	0.051416595029707066	0.10835129883403449	0.08348698248303377	0.198081903745812	0.13083353369065903	0.0854832238714412	0.048510850683362694
1373000	-10604.475999034208	-9958.084072466836	-646.3919265673728	14.30684239083935	0.5181069641358311	0.07863703483554135	0.2234496814809761	0.10854086360514496	0.03396803574470863	0.1563303894344949	0.08561398815049799	0.18242009050062277	0.073221378487421	0.16209724547599952	0.11079431733993775	0.18887019099955754	0.14157945208509704	0.07732934177454127	0.052097084369214335
1374000	-10612.174711790763	-9958.806517035733	-653.36819475503	15.329562016985602	0.5168582187197203	0.10171460431082072	0.17864135066127276	0.09528547844781846	0.03428755005587153	0.15891741807674753	0.0664697381776149	0.17287813959386303	0.04799508444018746	0.18692366447899636	0.15698986846982688	0.13290461033118894	0.185031192125714	0.055732070835358825	0.0584649370169966
1375000	-10609.373874580371	-9952.833135847797	-656.5407387325739	14.046309949227567	0.5184552103810569	0.07763351877450803	0.19599036078014767	0.11945193815100229	0.03566680168285881	0.08805306577548137	0.09192791648520982	0.13201278221952323	0.05126390486946811	0.2857019600817814	0.05372266680983726	0.20869258530580626	0.17439246272331535	0.07946971631434625	0.056225570193005774
1376000	-10602.088976862831	-9951.897071281177	-650.1919055816543	14.046309949227567	0.5184552103810569	0.07574727989226493	0.1785548237141356	0.1052061308466215	0.031012643610789956	0.12965604909867257	0.06316204282155648	0.1556946092718107	0.04247445965841692	0.17374052189185524	0.1398089905610932	0.19843618436582675	0.1766495638677996	0.09658615079241509	0.05082056441327453
1377000	-10608.251532986102	-9958.501765949968	-649.7497670361344	13.57891502300482	0.519114735401237	0.08521604782201576	0.20707614583123748	0.13045166532669306	0.035459708814832645	0.16120143864082512	0.08608836515768718	0.18663290451900783	0.04482162868524034	0.10075951069538823	0.05382251943806848	0.1398082340485882	0.18155706553884696	0.1117021383537653	0.0463768312049304
1378000	-10607.308594410384	-9961.055992414054	-646.2526019963307	12.625967524549502	0.5206169115572729	0.11129402419852026	0.2019353530612185	0.09211501660100051	0.036557209775022304	0.12439612617976477	0.07843774106439817	0.18289302184610778	0.05988829789923179	0.1028595547371829	0.17229713047597173	0.20478051731590516	0.15271253269769264	0.08865844002541515	0.057671599426392016
1379000	-10602.488895423558	-9948.550767517507	-653.9381279060508	13.376621646464773	0.519415030344441	0.08735226521878303	0.16357216941493283	0.11200481798242572	0.030897816981124832	0.15642228426667462	0.07764218735599249	0.15047618542228097	0.047906975674319736	0.23143459101389366	0.08952100939093481	0.21195442601794	0.1812396922981458	0.05922785786056291	0.06512400747910704
1380000	-10605.261619528434	-9952.648053971025	-652.6135655574094	15.119647397508285	0.5171002756224209	0.08648638590220024	0.2675073660765115	0.12100741599792829	0.04407028059353733	0.12634433426141703	0.08534932391970455	0.10350337283687618	0.04796374361015705	0.09776391998518716	0.12341106825048828	0.200399394895697	0.15419757079259533	0.04398385183397419	0.06042913262620492
1381000	-10603.959769118475	-9957.991677259215	-645.9680918592596	13.258980104807547	0.5195940426230308	0.10516113680488588	0.21381613346208148	0.09673282956565399	0.04790552977853255	0.10318520920871495	0.05818477464480512	0.14202739737384013	0.06297016861309	0.11080099906348276	0.09118761439552392	0.22267469007278473	0.19815081160862322	0.10663649613067548	0.05411487642255992
1382000	-10609.201811752439	-9955.614260601236	-653.5875511512022	13.258980104807547	0.5195940426230308	0.09143970082446856	0.24562537573575602	0.11462285708009023	0.03886916863978464	0.104219450178514	0.09071715277475029	0.10916488243657334	0.03555627049106447	0.09187618097652513	0.07236818322749916	0.2757112059414313	0.11798212836143467	0.08873482848295049	0.048970225054552716
1383000	-10608.469934842879	-9954.51797998701	-653.9519548558699	14.333726296215483	0.5180717757924987	0.08147804956793599	0.20293662335197324	0.13324542708031728	0.03370432282886211	0.05132156170238069	0.11511878365744649	0.12249467302956316	0.04211735088259978	0.17362528347527578	0.14544761221479563	0.2347539383737263	0.11323531981014665	0.06324841294570446	0.055035373392452756
1384000	-10603.693766081811	-9957.909218098644	-645.7845479831673	14.333726296215483	0.5180717757924987	0.08584678418590164	0.1741690399615945	0.11247047583539671	0.02871710846707401	0.06658216545005419	0.08494460377586524	0.10593151770363597	0.07547651110034291	0.17734414709188798	0.10252512701651582	0.22133271003256036	0.11480322769941866	0.11127721297932881	0.05526121422459227
1385000	-10606.577959194645	-9960.60495831196	-645.9730008826837	14.03866257417271	0.5184656348904741	0.08222283854802928	0.17165203292077574	0.08311055996130819	0.031436147888851594	0.11828718790382273	0.07583023441810623	0.12070966022768304	0.0918975801242224	0.15427142751760847	0.14256919140037144	0.2067813504447618	0.11099384492813263	0.05107085688675333	0.05850764761002492
1386000	-10602.403696212778	-9953.154978935592	-649.2487172771854	14.62481134033895	0.5176993514445059	0.08234481959244419	0.16374567560001843	0.09576318667580254	0.03025370408711929	0.09732317604781719	0.07146554383441137	0.06293207800864263	0.06749359675494739	0.16866558310649302	0.12957669615488013	0.19778577443946177	0.1821253378541337	0.070215245217028	0.05726285112383086
1387000	-10603.916707238364	-9951.485479607547	-652.4312276308167	12.929456915857633	0.5201135095195549	0.09558524616197683	0.18111047608514608	0.08809488145735608	0.03586206551100344	0.08750706934341136	0.06408200530024162	0.117482337755381	0.0643354391278607	0.18152084987736683	0.11908746730455723	0.25138836229312944	0.2012116117322387	0.058810616231034674	0.07117661718025498
1388000	-10608.287228894045	-9957.174413543864	-651.1128153501813	12.715971419862672	0.5204650118609078	0.09936825963544889	0.21910133294180167	0.10534497689813803	0.028209207390886164	0.13562781709575	0.04871560706389292	0.10501979276228411	0.05089775281385091	0.1793672414675592	0.12200306393914961	0.14833853121803825	0.21256872329079182	0.1038184471094009	0.049989391997315814
1389000	-10605.17798862383	-9958.2686424281	-646.9093461957282	14.237400652661181	0.5181984937559181	0.07578133665066161	0.14530505493207568	0.0946236552493798	0.030902883465167213	0.1674814923423278	0.06800959762356729	0.13024688613349458	0.07080720797463409	0.2074319339569581	0.08747629362420382	0.16836431648498243	0.17161760299778597	0.08621160816634371	0.0613457010484366
1390000	-10607.855487204666	-9953.80207294007	-654.0534142645959	13.503398648860466	0.5192257429577388	0.08692476383624381	0.2279678235339503	0.14206021310006062	0.03610280167778665	0.14390684551103747	0.0677624226171096	0.11515195397788915	0.0376486880312908	0.164810839763449	0.06423648519158719	0.20317743020128792	0.18787842616326142	0.09721750649451573	0.04850966251415341
1391000	-10603.67003722351	-9954.519097977214	-649.1509392462965	13.911031561517552	0.5186413698941225	0.09733156295496699	0.19527648880484486	0.1341434421153601	0.04191498644214626	0.1550553523081779	0.06584505097587642	0.09905658303808819	0.03911589441590832	0.1187366118489314	0.07533925986758701	0.190631008067991	0.22059147815702904	0.10345915982909443	0.048962659890301775
1392000	-10604.437805767735	-9959.992606560987	-644.4451992067484	13.614667446794234	0.5190626259502379	0.08392574637945178	0.18202141060092983	0.12193252989383592	0.04227369724059653	0.1348544910903924	0.08033420862890253	0.11040601768842341	0.055324562297586484	0.05690905172067185	0.12154901987835962	0.19804848505984043	0.14161552052862006	0.09001636062008211	0.05642844742410981
1393000	-10610.757295180574	-9962.696137493673	-648.0611576869022	15.536506748983744	0.5166262020942395	0.07902193414728298	0.1732737439429279	0.10184847214634521	0.03964636626582525	0.15142569031483405	0.06172703514972839	0.19760039077483657	0.06178392667007355	0.13741323834881594	0.14191210880308103	0.14639522192672322	0.13207179097410504	0.06300671981094148	0.054416672036811914
1394000	-10609.572174555611	-9954.593090313834	-654.9790842417763	14.07193624124866	0.5184203635764354	0.08808491690552968	0.2326911268436273	0.08996924094133245	0.04267900228590248	0.1623043904786484	0.09121776649259737	0.23474570081248228	0.05619430553666735	0.047917658541890076	0.09962814541821016	0.21258024217462412	0.17242466714974125	0.071226041164297	0.056334707497434314
1395000	-10605.602282548993	-9952.041499437026	-653.5607831119667	14.07193624124866	0.5184203635764354	0.09009872224931682	0.24543741093494645	0.10501650730643991	0.03990963866682576	0.09151613710908296	0.07516613724798618	0.1791778077807563	0.04115721606067937	0.13953538842549923	0.15797778852902689	0.18045872558312598	0.16418716634382724	0.05172199516609971	0.06630056609361819
1396000	-10605.316529013391	-9951.647532071307	-653.6689969420846	14.246988958701099	0.5181858005961198	0.0865437275093163	0.21360814284859375	0.08994153535394674	0.04049562445815998	0.1183037711494338	0.04568917828528003	0.191974937166019	0.04381879523147257	0.17131181421959413	0.10553977013561334	0.0799222179594244	0.17887725393293327	0.061252635771889365	0.060587142516678405
1397000	-10605.463121372191	-9959.500415842665	-645.9627055295264	14.204074306782406	0.5182427498861613	0.08591486031333745	0.2396014479502814	0.08436226294187502	0.04493888231332899	0.11358784431642445	0.07441554993629282	0.10613858090135755	0.07437794869883273	0.13631833930781112	0.1217830375931145	0.19803842324822732	0.16760256511453137	0.07712534670915921	0.06124835599199376
1398000	-10607.81698617824	-9952.96858014492	-654.8484060333212	14.204074306782406	0.5182427498861613	0.10703052085308312	0.26047480101530573	0.10724992797892771	0.03798074161776804	0.07726745715413076	0.05068629569032183	0.17187696982818018	0.053123096811740184	0.12783215150518226	0.08647746871269407	0.17785183965803533	0.20120393969302663	0.06406833746362256	0.06701108325965364
1399000	-10604.505816364224	-9951.625579087307	-652.8802372769161	14.909475855077776	0.5173496942230486	0.08537825330824315	0.1945232540652329	0.10036943845297282	0.03915839261276332	0.05560845425331609	0.07734513429430595	0.05456406290043337	0.05208603334378513	0.14018089528144925	0.07742859014804196	0.2238251496404478	0.17716889165166366	0.08237304057854379	0.052995785621799484
1400000	-10612.745327939743	-9955.8253721474	-656.9199557923444	13.0574274300692	0.5199085363138445	0.08142537056734624	0.20761041464210775	0.11681966869125918	0.03514347359128535	0.08856958446311648	0.05093761334334534	0.08285976312638461	0.04946811931771276	0.08787246150259566	0.22302820286640326	0.17618216323978836	0.24312022397892802	0.08920725880068063	0.05241195160054264
1401000	-10603.188918108695	-9957.600693054985	-645.5882250537097	13.235090603184682	0.5196307986954943	0.0994597542017119	0.18909139253052792	0.11596620167333599	0.046724277891474035	0.08458004904967656	0.061702694190281224	0.11499343623894298	0.058798003346231184	0.13279975920399262	0.12135786222863397	0.21863256752416868	0.187423252257994	0.12414853166576152	0.05551532301402347
1402000	-10606.305699973356	-9958.55558386241	-647.7501161109473	14.982754897071219	0.5172619092000622	0.09167769613907058	0.19173070653471702	0.09267242633624606	0.039149633880463656	0.15396854474305846	0.05139370880149137	0.1259152735835857	0.04843826430709838	0.1828632006569231	0.10612274419606563	0.17299894425049375	0.16588600363720782	0.08730256512382821	0.05405300966553516
1403000	-10603.72487702156	-9950.221736808126	-653.5031402134334	14.20998169127759	0.5182348894133865	0.08444143296764013	0.2426106973028843	0.11274494720439143	0.03639322421634642	0.15193900455926704	0.0601492756779449	0.09856797957003671	0.03901241021402985	0.09836500401665756	0.12967676117638094	0.1902372966548568	0.20268593425301995	0.08987406180990185	0.0590557799520076
1404000	-10604.233691023963	-9950.559911561448	-653.6737794625154	14.143393264406884	0.5183238872584729	0.08458372047528842	0.20701079722737498	0.10968965240382422	0.04116351758806984	0.16217157193489629	0.036906505484967864	0.10063996705005679	0.04945066165330369	0.1320852469621657	0.08718652571293645	0.11621092994444177	0.21392350789048334	0.051899706357145595	0.06148741979468547
1405000	-10615.350271016414	-9957.811784191155	-657.5384868252581	13.477384668301495	0.5192642821639285	0.08936020458812653	0.1887526483295946	0.11395449475737139	0.03723358043502962	0.03425608042482662	0.05086813704536655	0.14392267530143507	0.04300328725096887	0.15451590404905577	0.15847175557898308	0.09408964050895943	0.19833310888375158	0.05859350483640771	0.06304700659095377
1406000	-10608.391048724283	-9950.659081568061	-657.7319671562209	13.477384668301495	0.5192642821639285	0.08730108464763021	0.14019646774893174	0.10116516938284786	0.03969836436422791	0.14268573104315824	0.038903797517745864	0.08793797990705106	0.0468217540725927	0.20353987372609092	0.20615110427646646	0.19508415667904153	0.21797920048152472	0.07365036306483458	0.062058907148632166
1407000	-10600.384199010256	-9950.918996898235	-649.4652021120193	14.409057414165897	0.5179738994926704	0.08729260541201103	0.18432070431891953	0.10401267819394741	0.03833492018732758	0.09180559117803354	0.05304644345878901	0.11008091443348582	0.04172818787938967	0.10661828111472972	0.1384271292174242	0.1853900164174665	0.21609881178152346	0.11004857659539931	0.05631178965322339
1408000	-10601.438222460934	-9950.680358442241	-650.7578640186932	14.409057414165897	0.5179738994926704	0.0809348121187285	0.19760232038527545	0.0941367459573372	0.03928696724131103	0.1871369484956651	0.052950070220116725	0.11584105233744212	0.057084482812125144	0.09161683309286688	0.11187106576584853	0.20810898882244266	0.2254971454615402	0.0902770220790244	0.05230616238098365
1409000	-10610.99265052997	-9960.447798979036	-650.5448515509352	13.495606733500127	0.5192372703427189	0.07713093829911026	0.20863146846619648	0.12415129327440307	0.04524438734564206	0.17011175674075515	0.0707570853498043	0.14243001907723898	0.036318543548558534	0.08543484399948657	0.1531209808211828	0.2082506621409419	0.1512701826972329	0.06556793387350043	0.05361408695831242
1410000	-10599.448314943153	-9951.775435103857	-647.6728798392963	14.177308056068172	0.5182784506260414	0.08077260724826738	0.19913046083381547	0.11126316297462005	0.04005397157395214	0.13241419277919048	0.05545645833992754	0.1437588851885701	0.05271582780021779	0.11274818458037981	0.08304095797930186	0.1962237585041559	0.19798245757957764	0.09428115362737638	0.05475057189054784
1411000	-10602.271906345486	-9955.145997114327	-647.1259092311602	14.177308056068172	0.5182784506260414	0.08436058846503595	0.2241774042885606	0.09060907144015513	0.042410308602793434	0.16258346430611612	0.062121483864011416	0.1348167815879764	0.06569735251616396	0.07388802438138185	0.15679853757937287	0.15745718128322214	0.18775583551327713	0.08134653170273126	0.05766521277582464
1412000	-10601.934600489214	-9954.188351559444	-647.7462489297704	13.926316771564169	0.5186201475991896	0.07877125171934708	0.22609329151749866	0.10791726367214388	0.04262536878168835	0.09051118168970473	0.10467259680017568	0.1055265870187628	0.0563566059510785	0.1465428269512319	0.09508790437463688	0.2323409147091966	0.16975384094384663	0.07253752716996047	0.05847380423023253
1413000	-10606.998554887048	-9962.020050666133	-644.9785042209157	13.143445364034388	0.519773091337204	0.08395368441840675	0.13894250698216298	0.12383270548376514	0.04226375672948918	0.10663432528741361	0.0920606522338458	0.12328452839081894	0.05953157771661482	0.14229395178361873	0.13127313847674785	0.2664883320774262	0.1530242080373857	0.07237725229518555	0.06270463236485871
1414000	-10602.229421296639	-9956.028070652472	-646.201350644167	15.028154027320635	0.5172079673391312	0.09276148156881259	0.19408624830889007	0.08264987205771143	0.03615332307689624	0.09938084138123147	0.05443955574310199	0.10037471175864308	0.0676632751207184	0.15044548066164828	0.14874341247446654	0.20318693297100662	0.16200526927268588	0.08187026908599583	0.05216879118874985
1415000	-10601.037998382963	-9953.198599269366	-647.8393991135963	13.742297202778762	0.5188788996479811	0.08696432377138158	0.2441603715340167	0.1243183571553248	0.042582300629815696	0.1276445355548548	0.06237727768034183	0.1109838103673679	0.04273790303950349	0.13531550032874476	0.15842499109971653	0.1599381615732625	0.174223703691642	0.08924140382215807	0.05299856623484009
1416000	-10602.910024343531	-9954.671251717233	-648.2387726262979	15.238157943259322	0.516962771125298	0.08648284666485166	0.19326544949712873	0.10828065540084512	0.04045031387254528	0.09826744188415264	0.05426137484131851	0.1870346881053518	0.05483334069599139	0.09978181939411002	0.1392065061932348	0.20092605338189312	0.18392553159868533	0.08730233305363763	0.055844215627506244
1417000	-10605.883328544578	-9962.33041980645	-643.5529087381277	13.875776689615622	0.5186905034228098	0.09626275967138927	0.20032043471457528	0.11955860026407954	0.043515427828315856	0.14725234541212304	0.08627329234637916	0.16218810481149454	0.05734144947583849	0.10959182036578251	0.13948584264352235	0.15142784309044857	0.128098916423705	0.05583484751483915	0.06320035727028656
1418000	-10602.210280116627	-9951.287784228953	-650.9224958876756	14.135852244784074	0.5183340208966865	0.0909799483579034	0.20011274035285512	0.09140490102792644	0.04224500346777516	0.07167469015224318	0.0653298128810094	0.13220333163789097	0.057085697851364615	0.12389317668996168	0.17530249703043554	0.2747916124324902	0.14890269537408307	0.08101319820439838	0.05333094118923859
1419000	-10605.155191476273	-9954.519932694171	-650.6352587821018	13.484121667387269	0.5192542866128508	0.0842775717171383	0.20475700041233907	0.08847268401904157	0.049403986423959975	0.1262374918716306	0.03889811344821263	0.11056103430348381	0.05851269640364569	0.08090294243336407	0.1315987671131331	0.16384984406926414	0.23069095035796	0.0667916484044545	0.060555648592558874
1420000	-10606.824450330163	-9952.201672152352	-654.6227781778102	14.994453259715756	0.5172479772448418	0.08334222747377924	0.21639897952813575	0.11258924463357144	0.04486190565412623	0.19482582599404089	0.04855525328854163	0.06833630774783869	0.04594917248462159	0.16327777546365593	0.15413607767133847	0.15708536598695164	0.236860141406264	0.08904884005169597	0.05464067189705915
1421000	-10603.408586886831	-9956.35702042512	-647.051566461712	14.169264712772282	0.5182892061316513	0.0920774749824074	0.18680612702189825	0.10336990701457177	0.0476212359458921	0.14348380367142954	0.059685527232628634	0.15308579189544044	0.045871587110125685	0.09552789484165573	0.15318688174055634	0.19205964879187684	0.1493561803466414	0.09209426617282118	0.05782855531787289
1422000	-10599.85618974873	-9949.24715853405	-650.60903121468	14.023386932684827	0.5184864931576995	0.09062595080593414	0.20515011793212673	0.10166312394172149	0.04204780902074679	0.08507059601898176	0.05778660725910463	0.12066904521877929	0.051971786598540015	0.18285746245511444	0.11044779710335957	0.19936330159735746	0.2244656788662701	0.07737913620421567	0.05373712699453591
1423000	-10602.645365327013	-9955.620776696276	-647.0245886307363	14.023386932684827	0.5184864931576995	0.08621871994578803	0.192828858747381	0.11770144904282345	0.046938778179191364	0.09916869103849756	0.04906003702966265	0.10103173114299845	0.04988525358286108	0.06705144112170121	0.10805985847564427	0.16177190824699597	0.2004498155454825	0.08726877495434472	0.04978997709038248
1424000	-10606.62727961759	-9950.626436588145	-656.0008430294457	13.165887278680515	0.5197380566003303	0.08776159805871613	0.2578614632762775	0.13475563249874534	0.04543350354484694	0.10802936606005466	0.059229156895047375	0.17168073857165883	0.0551689735721668	0.11630266922802633	0.06745526664999617	0.17686764470422686	0.24284940867852317	0.06866598857138144	0.06039790471251485
1425000	-10605.094975696258	-9955.185137964396	-649.9098377318622	13.839294211100317	0.5187416212614878	0.09388555762786827	0.2289844620832427	0.11991773181484759	0.03937687858137559	0.07537855764058032	0.04749527394429113	0.1273091050943114	0.0691683407305455	0.12920806985045483	0.0778190745307605	0.15346140060948124	0.19461234870445263	0.06578968714121455	0.06956373670550421
1426000	-10607.022283465532	-9954.842777087802	-652.1795063777305	13.823086303134108	0.5187644209691257	0.0887343405247819	0.22472352354540634	0.09159519104011826	0.034115894576331365	0.10180113542338191	0.03871094674760244	0.11642809540651751	0.07327200941862197	0.1206893242692629	0.14893982602030162	0.1357987978748003	0.218847677837367	0.06183327882735818	0.05168423534104556
1427000	-10601.454549143116	-9952.37852926462	-649.0760198784958	13.500202315253244	0.5192304699525079	0.09086675674220918	0.21420318315301706	0.10831912695863675	0.03762836966076319	0.1177170281125342	0.06310220196969206	0.17308536786651194	0.04738772160305324	0.14306927482038043	0.14284504798170236	0.101053577856779	0.21366459955210437	0.07043142971741508	0.054325946518938864
1428000	-10602.943341693144	-9955.301508263432	-647.6418334297127	13.36080569646846	0.5194389065428964	0.09159031257700831	0.20743597116041448	0.11620894299654758	0.04602710665689321	0.11231608858558231	0.0709861663488801	0.18548037212237392	0.0606562658800699	0.08674047175019656	0.08539995643455203	0.16858968811039296	0.234282752984055	0.07905439801752884	0.056850948144492784
1429000	-10603.225998692804	-9956.144306694812	-647.0816919979925	13.585886736031426	0.519104551723777	0.09040019107984519	0.2484252843227048	0.11480121686048135	0.04588203829816849	0.08291831839401301	0.051294765560882936	0.13187863315641593	0.050623881997538575	0.13129862763469774	0.11752732406439251	0.14392077371958226	0.16110524685296734	0.07994584801797465	0.05718610262426908
