#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="snapprior.rep5" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <parameter id="lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <tree clusterType="upgma" id="Tree.rep5" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep5" spec="snap.Data">
#                    <taxonset id="A_coerulescens" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_coerulescens_396254" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_coerulescens_396251" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_californica" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_californica_333914" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_californica_342037" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_sumichrasti" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_sumichrasti_343511" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_sumichrasti_343502" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_insularis" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_insularis_334038" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_insularis_334037" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_us" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334171" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334142" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_texana" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334230" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334243" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_mex" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_395768" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_393697" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="lambdaPrior.rep5" name="distribution" x="@lambda">
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <prior id="uPrior.rep5" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep5" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep5" id="treeLikelihood.rep5" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep5">
#            <siteModel id="MutationSiteModel.rep5" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	TreeHeightLogger
1104000	-12407.241478000418	-11765.452392281626	-641.7890857187921	11.753484200409762	0.522215341981899	0.10642734968608737	0.0876828878170966	0.12246479628026728	0.052331099510134094	0.19791762469828714	0.09458313150610655	0.202804141824035	0.16337858305665942	0.06404666658231836	0.07164539998355893	0.158751260953629	0.14884723189191104	0.13815405564899677	0.05486939187181726
1105000	-12408.251173370936	-11759.184347944643	-649.066825426293	11.939372469140505	0.5218543456535237	0.10138250853826879	0.08662941247207497	0.13105749504877418	0.05322107301278472	0.2120717903531346	0.1175606840851794	0.1876447693765717	0.15203861239299438	0.050321828290739015	0.06622396959030045	0.25348107268263514	0.09494642339145459	0.07548352860885407	0.061269663734121564
1106000	-12403.653285433555	-11759.672604730804	-643.9806807027511	12.402446606562672	0.5210040849804911	0.10882056720531005	0.11571804760947801	0.1223900382124473	0.04983233744613914	0.17873899284349157	0.10289341305862927	0.20570585673562786	0.17248125614143128	0.08795295995642324	0.0883532502751569	0.19022008929848744	0.1250522586196662	0.05597676642627251	0.0716279876705437
1107000	-12403.363747354322	-11752.082849867029	-651.2808974872928	12.200489171598052	0.5213666280386682	0.10493445494718814	0.12652782676130467	0.10280293974718376	0.04827527050041388	0.21166584716593748	0.07521844988241416	0.21324034923984553	0.12425424385840148	0.05309462287520339	0.14392064270503765	0.27238790548373254	0.10101283752216884	0.06656334231196376	0.0630955777110786
1108000	-12405.818820367693	-11758.367679169274	-647.4511411984179	12.200489171598052	0.5213666280386682	0.1092608475028504	0.18042842041239537	0.1306583038896056	0.056258303108436894	0.15583358067133835	0.09636334095682723	0.24800182434143533	0.0650602074258815	0.06962553777332249	0.09229635489742724	0.23676585415879867	0.10147510465274862	0.07893913868480879	0.06915037632236008
1109000	-12408.210476643288	-11770.590082948773	-637.6203936945147	12.200489171598052	0.5213666280386682	0.11620884885714332	0.11250927534165836	0.11223700729422688	0.05227947509551645	0.1713791197319015	0.1062131821093468	0.14517816851549423	0.1020561243144564	0.08777206897170572	0.10783499652311208	0.21852304942263806	0.09918256047755541	0.11455403531131055	0.06268395217498643
1110000	-12409.33081583891	-11758.138846478838	-651.1919693600729	12.051399579577115	0.521642399111706	0.10528598584391734	0.10891753450973232	0.13220676903420192	0.04553260242340945	0.2627724298219983	0.048678763249090234	0.20872214159073685	0.13268970010730724	0.06524178291645792	0.17797307102683585	0.16203642424268805	0.1647237579344148	0.07702284172928266	0.06450784624491047
1111000	-12404.88527582232	-11759.888152820651	-644.9971230016694	11.956599322822528	0.5218214841032258	0.09923954345359784	0.15672136339999504	0.12243255813548129	0.05282374610453168	0.21420196010014542	0.10811439324314473	0.19030913248875772	0.11037513448395109	0.059487990416863964	0.0959479062264123	0.18761757800203008	0.0912518276060237	0.059956705532313255	0.07254325069918353
1112000	-12404.258853278048	-11761.187120960465	-643.0717323175837	11.956599322822528	0.5218214841032258	0.09614032091225903	0.12297501040695447	0.10860915380946977	0.05677877171761302	0.18668194960569498	0.051406676167035405	0.17015883541191226	0.10476902425888732	0.07901383151659545	0.10990807440132355	0.22538581761458723	0.08866760223009702	0.1131047011963963	0.05904346434688327
1113000	-12403.412241460965	-11756.8292911268	-646.5829503341645	12.595235307190418	0.5206692961030183	0.08886543021874774	0.13401603320372127	0.12447336111753192	0.05281739870617926	0.19836538751486835	0.09094356313146357	0.24158316393581733	0.11805149800869263	0.051983704444425544	0.16487662213563573	0.15491618556181905	0.19543022335659946	0.09308984059318749	0.062311336851150784
1114000	-12407.026287522178	-11758.89716911131	-648.1291184108685	12.765374894182672	0.5203825812220849	0.11084029589210094	0.13121943048131693	0.10088381748640454	0.04408946721181737	0.20429244927544654	0.08407007857630966	0.20410073091017986	0.12806701702190318	0.06181964267493084	0.2255370010749903	0.21018343513381257	0.12112709687257599	0.09717976256041863	0.061919620954533884
1115000	-12407.335288252068	-11768.07332821178	-639.2619600402893	12.185809237293524	0.5213934692004181	0.10457410568357002	0.12112572084853705	0.11227764951823281	0.047990210229471114	0.2187571418278262	0.10003209135952794	0.16893920994166914	0.09400315327370481	0.07012636989666358	0.16020071716312534	0.11919015543258618	0.10135585028986774	0.10783484486970654	0.06066530057120008
1116000	-12404.995729405666	-11760.91561233715	-644.0801170685156	11.994103050451002	0.5217502835064796	0.10386715059472215	0.12113207083645254	0.1006257353254637	0.05181919292977176	0.2409730437855953	0.06416707995058128	0.14902415297699356	0.12326186863233955	0.06991337563688833	0.12454271786529987	0.2283673156908529	0.11267393946159353	0.12836147040367818	0.05362408199884014
1117000	-12399.303786867005	-11750.483878130703	-648.8199087363031	12.916475541433153	0.5201345381115408	0.09732471529390438	0.13467914501424771	0.10987513264324598	0.05224640569155238	0.23080413965047286	0.08062927564447546	0.17840704434323953	0.10862844452397158	0.05431165572686444	0.1267818981121513	0.2614423424299406	0.099804195920488	0.07568477440684387	0.06552878885419952
1118000	-12404.751148512416	-11760.374294438174	-644.3768540742417	11.709470178675744	0.5223025705956723	0.1042462775782941	0.14075371198730588	0.11853289122399525	0.05379245756566932	0.2354731790368802	0.08917274880222292	0.18572349833358348	0.0760146278905914	0.06201807930704078	0.08858015180628322	0.16930258372171886	0.09960493371897508	0.08298172281838219	0.06693786823839383
1119000	-12405.1921427891	-11760.477327148295	-644.7148156408048	12.184380051171487	0.5213960859630661	0.09055770573550885	0.12027244219463469	0.11887865251830454	0.057947006872796546	0.20718679934643158	0.0616029820434481	0.17940506152976193	0.12509753197347276	0.06186832963167163	0.10402514677994394	0.23735142160057676	0.11435841935152818	0.10106035166670706	0.0581342124721421
1120000	-12402.213428880526	-11755.980522865764	-646.2329060147628	12.125369880755576	0.5215046921142565	0.11024771184104556	0.12086647489293398	0.11354321975500029	0.04474420194988976	0.16316626716928162	0.056957931022380934	0.1932917702759726	0.09881501052736026	0.07149488067100608	0.11808954471797904	0.27371642787886946	0.1108013344201362	0.12694743154130764	0.06522159933793345
1121000	-12404.484841518304	-11761.245431395908	-643.2394101223958	12.125369880755576	0.5215046921142565	0.09393882158809348	0.12831590671132007	0.1564696983740247	0.04797081357162236	0.15566691694028678	0.09118128420020616	0.1935391322943852	0.10828256962429719	0.05942213505601547	0.12150123819606333	0.22894914893997206	0.08220202947996554	0.10153430600283551	0.05917504003319275
1122000	-12410.321582546	-11759.530858200582	-650.7907243454175	11.791701278740826	0.5221401535365341	0.09410877427498641	0.15231667226388768	0.1291994561793399	0.050878997389620796	0.18611966779838338	0.04545250583862435	0.1848394023266671	0.15002193876813774	0.05250474115155167	0.19096316478100922	0.1956162120595195	0.08681857279038309	0.060467048083389756	0.06657142800366435
1123000	-12398.86976663951	-11755.890432935921	-642.9793337035877	11.791701278740826	0.5221401535365341	0.10365417983154382	0.1457981165424025	0.12176064678336113	0.05135690285773666	0.19338729842240485	0.08053761895585898	0.14948448092955713	0.09625874349978031	0.07399184836521094	0.08753900882752544	0.2378860818033538	0.11583518278215171	0.07354894371936269	0.06951982547904867
1124000	-12409.673484460374	-11762.905988076687	-646.7674963836872	12.609075319117801	0.5206456722261278	0.10051554433449393	0.13495943999554957	0.09600124818402393	0.05182807108993935	0.13937388271999734	0.07890191329364317	0.18100604965744868	0.09633428760939008	0.03994626737017166	0.12882106203188748	0.2120672709194514	0.1085347411461852	0.06032081476644308	0.0730178516454547
1125000	-12401.077370107	-11748.184432842838	-652.8929372641617	12.546987073486346	0.5207520767205116	0.10423840660080669	0.13840121559097177	0.12872700225353628	0.04810920038131575	0.2287416210149954	0.06117391668074418	0.17186297285460023	0.12803768486548295	0.06507797840607712	0.12078885942746434	0.27271247422229095	0.0706667273514764	0.05126060121517739	0.06635158886521364
1126000	-12406.172925379897	-11752.455690773186	-653.7172346067115	12.302868199358336	0.5211812921890961	0.09558648035767764	0.21149593204858783	0.12927943761135516	0.05252640102644842	0.2884682681380874	0.07378315278188852	0.16336979457942707	0.08968028130311649	0.058391505283903175	0.1058950852284214	0.2568670340503639	0.08109741142971669	0.09154704248145215	0.06202900294902733
1127000	-12404.029455427435	-11756.738261249551	-647.2911941778841	12.140522762667247	0.5214766986927584	0.09424059171186155	0.13911808815138732	0.09473166446927357	0.04349690786002339	0.2452732204812588	0.08089983151755727	0.192929593172242	0.11283796235162241	0.062434029801534285	0.15285171938857667	0.19528323016559443	0.07550829843186609	0.09169010307432737	0.05642076318644798
1128000	-12406.722132913717	-11758.768567384894	-647.9535655288237	11.972441179218507	0.5217913516482313	0.10928539489137894	0.14054424814665337	0.13925341050898776	0.047875349076629777	0.24624294869801197	0.09490986586212516	0.21738400928262958	0.09195225156653225	0.04326750503240651	0.16839337772326016	0.14866740556306857	0.08668994473916443	0.11344912534929054	0.05818366651881671
1129000	-12404.499386845211	-11752.078228154081	-652.4211586911298	12.371513932810787	0.5210588136791082	0.10185747263880521	0.202494999290062	0.1197288323854452	0.05113192238986258	0.21458289529999214	0.103410795630102	0.24268263307498783	0.11813660933994867	0.046526758645536334	0.11680563760863305	0.26067346059215696	0.08992206095113753	0.09000094777280691	0.05686065073171953
1130000	-12407.325566227535	-11758.337376158193	-648.988190069341	11.137801252406689	0.5235010970846481	0.11010595815284244	0.1418837509628589	0.10183620861270326	0.046697306313089326	0.22171691797218562	0.070440962996744	0.2115293165655276	0.11512161818808857	0.04424763002028455	0.1490214203462779	0.22474789890140617	0.1097016576480323	0.10728368944298135	0.0595183544480153
1131000	-12409.945904055123	-11764.129191541237	-645.8167125138859	13.317558664471441	0.5195044943069359	0.08606230584107698	0.13145137236533894	0.13736862393446528	0.04209102623209984	0.2172729675213672	0.07333068741390764	0.21615345356863042	0.10582874113344386	0.0861053430311244	0.16016587638896732	0.14466678664917562	0.11278569304950511	0.06369092833347753	0.057903849249368776
1132000	-12408.436126769395	-11763.676767723256	-644.7593590461385	13.956692520815455	0.5185781163992035	0.09343553167916802	0.12434592814761124	0.09646244558828009	0.05268985843962504	0.2102335145463476	0.10311859507980048	0.25743091989018524	0.068916688441321	0.07094796254298451	0.16730425546449673	0.13014745188798724	0.11228236028210863	0.08858958861146149	0.057668076189959325
1133000	-12407.467281199997	-11757.749125570572	-649.7181556294248	13.956692520815455	0.5185781163992035	0.09992837393760928	0.13179296810327745	0.14941122606521892	0.04297265068697803	0.26479241680980636	0.1231972112621755	0.2008941383676728	0.09239799019966173	0.05133447666585137	0.10605323505397099	0.19010199786250565	0.11837031990250807	0.06493213515448382	0.062441690971856034
1134000	-12404.265248271839	-11757.043833040721	-647.2214152311175	12.318675261800669	0.5211529629558423	0.09871993060642166	0.11994823846859043	0.12375829501229504	0.05131823374185215	0.22052896301666186	0.10385737082178821	0.2175481191326606	0.08845462420674001	0.04523795660835985	0.06204489990776123	0.16272772765909801	0.13106317949941987	0.08944654326589271	0.06043072824651848
1135000	-12407.017006514609	-11756.80044056153	-650.2165659530779	11.510473353147326	0.522705654151421	0.11209697371404294	0.11190281698180592	0.12106990593272698	0.055106688083590386	0.1861223053683994	0.0565068339028061	0.16242825445191503	0.16539622397404774	0.040409490054404994	0.13369226222179798	0.2776404150747417	0.11714254144246437	0.08082165426282392	0.06183550853831664
1136000	-12403.917590459267	-11757.535955638688	-646.3816348205775	12.687420150093516	0.5205129549093359	0.10079775618690621	0.12718231059280696	0.10907909574101113	0.05064909809779919	0.16618672119958744	0.07032245109379816	0.15539866758573034	0.10839599283020729	0.04301858464645777	0.14260587567546704	0.24321310141815325	0.1902183963994436	0.1396903832583962	0.05633582324403372
1137000	-12410.37621519189	-11750.69703718604	-659.6791780058504	11.673076321449573	0.522375216351119	0.1065363628655205	0.12518681401721776	0.10262504541780898	0.049490190971305435	0.22148254204458764	0.07128255000002565	0.2513803007039834	0.13063949327840335	0.0413535317862751	0.04133357070971889	0.20903998814630867	0.22947355041982734	0.07348949114743318	0.06368388987925191
1138000	-12406.710940327446	-11757.70743723473	-649.003503092716	11.576576119662068	0.5225701513987002	0.1099321749563483	0.138857202518523	0.11917157212411607	0.04969934919129962	0.19941028828589036	0.057934587304086876	0.16880824535802536	0.14905566034539514	0.048919323909917406	0.1428537146799319	0.20875514830838807	0.20248843692294483	0.09680650331708714	0.061939118221565115
1139000	-12410.191498637852	-11751.566391592663	-658.6251070451888	12.243418950471813	0.5212885192169658	0.10887180573503324	0.15217717712823053	0.12731469436481643	0.05028462724205278	0.32446066366614407	0.07450427774833467	0.20817962179917207	0.09730739313833109	0.04898599016259805	0.19106088858976936	0.22685175152082782	0.06526840833506929	0.1475464197321371	0.05610715255327116
1140000	-12403.793417632949	-11754.730219597881	-649.0631980350673	12.084158779790274	0.521581195903163	0.09775918270335968	0.14041903585744026	0.1156690167919497	0.05621505318310918	0.1938056312525953	0.0756349408933519	0.2123869518201505	0.09160827121057372	0.045960042682222105	0.17966550129454215	0.25503550778832507	0.14398558130497005	0.11668418437226485	0.05866719286227056
1141000	-12406.104453666687	-11751.337071035061	-654.7673826316251	12.756305513476333	0.5203976638576049	0.09239256719695632	0.14078196389049158	0.13933348306228455	0.04355393535913166	0.20842053702065957	0.0805669392759183	0.2365501719010254	0.15024742221999057	0.1004801216307875	0.14462939185291504	0.2906591634183175	0.06718460297703359	0.05690014588477249	0.06485066782042091
1142000	-12404.061246562547	-11755.676305363926	-648.3849411986209	12.439860187309092	0.5209382686294539	0.11192623310383314	0.12987370051876934	0.13133046995921804	0.04906206471333019	0.17730447842068084	0.08869376076388256	0.2295521591385397	0.07800474873056096	0.0671564906164724	0.13190610944359507	0.25351266368218894	0.07466015509476955	0.07813730605766629	0.062208649161586665
1143000	-12413.044816269301	-11757.109133193087	-655.9356830762127	12.439860187309092	0.5209382686294539	0.10258342467810062	0.12514019850814376	0.14261584230147975	0.05942081824929995	0.1732926569429528	0.08485097495497972	0.2956092014271049	0.09756156868626788	0.057036466205266666	0.17406588344139495	0.24273298161154677	0.1335392166776367	0.03736197442281581	0.06954046665890204
1144000	-12402.829236072103	-11754.982019681775	-647.8472163903289	12.597598059392276	0.5206652592334977	0.09640357043689922	0.13879585538444472	0.1020703699346582	0.04949141724272757	0.19340586390842565	0.09287948453254541	0.20217209749665968	0.07246220510166605	0.06379190752896564	0.19355081436380228	0.23934871212746398	0.11890751373546608	0.09190520745643127	0.06445094814952732
1145000	-12405.555294660422	-11755.507736225067	-650.047558435356	12.597598059392276	0.5206652592334977	0.09572183927971002	0.14227249720433188	0.09436019103391002	0.05555204955695632	0.1548746334269818	0.058937279463508685	0.28633062576416346	0.16939312697808445	0.0783794791423853	0.1924668729377491	0.17545029312404004	0.12655236425278818	0.06002989468262754	0.06838473809183682
1146000	-12404.758661453316	-11758.658451768719	-646.100209684596	11.731877120984343	0.5222580782630651	0.09364086452392856	0.15753540620973258	0.10315668373888903	0.05268993862307706	0.2174535220460564	0.08772714738732589	0.20127367375491326	0.17957215877176655	0.08144175541914836	0.0852148173880852	0.22187093864123741	0.13041120512937754	0.07004978951515335	0.06089858129634189
1147000	-12409.663379828293	-11753.561588874934	-656.101790953359	13.012196515199577	0.5199805045977582	0.09888622548922782	0.16035463705082031	0.1153405493056424	0.05321471603033097	0.21408442019670507	0.06949077828207642	0.23732202576550224	0.07104141968998769	0.03816879169941607	0.08013434260351814	0.20249329102076752	0.20918929378908552	0.06442641042216489	0.06288874918642426
1148000	-12404.04987541874	-11758.61746727622	-645.4324081425185	12.25605530078742	0.5212656366105436	0.10523956044478952	0.12720569651337685	0.10909685499455586	0.04874782054938005	0.2591916423703145	0.08534565907129654	0.16619713874663217	0.136920307530399	0.07741560405981528	0.16414022258291275	0.1791547040855899	0.11022864612710596	0.07060780607565548	0.07361115550698918
1149000	-12404.914203374214	-11754.007243201479	-650.9069601727357	12.283136193098795	0.5212167623205799	0.0999639743148461	0.17106518871449874	0.10338433054908329	0.04905144292853833	0.17179596564204486	0.06687306759737546	0.14615163184451	0.059890865797789884	0.08038033028645823	0.18749876558645256	0.29396949514958187	0.13191356853990502	0.07100179317025518	0.06452585955930232
1150000	-12401.07831836037	-11758.18105156131	-642.8972667990597	11.300714489354693	0.5231466168508021	0.11308085928556631	0.13163133669848798	0.12500229829190768	0.04549249960746823	0.17769888226596361	0.07915062942394453	0.15990084748916697	0.10741012732551908	0.07622468420441462	0.07008077048239887	0.23942446084958083	0.09913953690724121	0.09124663447213424	0.06301962665169562
1151000	-12405.774916596081	-11757.727317715377	-648.047598880705	12.429563550235999	0.5209563408541509	0.0922209848978424	0.12316058476355936	0.10959450251968639	0.051531750850676565	0.20001905076707696	0.07791093294116799	0.2044541474267189	0.15365231318161118	0.06774551610585751	0.21612958841548563	0.162214735381928	0.0941592819448797	0.07103636873605129	0.06377160869751528
1152000	-12404.537557816251	-11757.135800980583	-647.4017568356679	12.781404361786437	0.5203559782444649	0.09712122385830542	0.13583276781184087	0.1473692039932375	0.04786877567306314	0.18552678942903156	0.05689302235922659	0.19647342660957828	0.11889251574044704	0.07570334655424787	0.17135973562693782	0.1935838541531587	0.08922605745912789	0.05543267606065101	0.07023821215969425
1153000	-12403.395794498163	-11755.088734449095	-648.3070600490684	12.86201181198368	0.5202232455204137	0.0943740059876964	0.15743830567001624	0.10815623735230669	0.041226590284608795	0.21840169435155946	0.07566006059450116	0.20402732721898872	0.16249880533721806	0.07751767846030136	0.1278465783395935	0.23019648335347967	0.10676178173097942	0.08441029132138618	0.06052283870985609
1154000	-12401.736301418188	-11755.94837788901	-645.7879235291792	12.90782028083041	0.5201485832597237	0.09373449289260144	0.12118357823114119	0.10722122264135954	0.05182029315890539	0.20519261775166134	0.09844226191696202	0.1806503521445784	0.12025525409343385	0.05296903478211557	0.126886696330632	0.24885700469658956	0.0827152269889456	0.11453467295305647	0.060237662658782276
1155000	-12409.59626014878	-11755.915925838584	-653.6803343101972	11.84377737632512	0.5220385143066858	0.1096832137358505	0.19717803007255555	0.1121366839119555	0.05643947023373742	0.2981195854217853	0.07374778719172793	0.1982034532188787	0.15881072769083113	0.08788711221967475	0.07081747638232676	0.22894781944035655	0.06885395413480612	0.08191674831388908	0.06174439015857514
1156000	-12401.777891580772	-11751.65479537934	-650.1230962014317	11.84377737632512	0.5220385143066858	0.1085358672779671	0.14699150728350277	0.14165740136838254	0.048988449783135386	0.25490881803824333	0.06367979866486052	0.1632895551312963	0.12418372867271195	0.05020796390897464	0.10259455684313422	0.2537840510786484	0.1168065257588091	0.10356833934691603	0.06931795587738243
1157000	-12412.826886196737	-11758.830230134528	-653.9966560622092	11.32991348047812	0.5230842102709913	0.11469942627029069	0.14397413837219053	0.16506470274231683	0.05006295094818611	0.21742244040704137	0.09173027889374166	0.2174713272975774	0.10936769709124557	0.057866881379448655	0.05336002525580427	0.23989376359866743	0.1149002149209458	0.07508986670006998	0.06542495848261112
1158000	-12405.665691295024	-11751.477501206824	-654.1881900882003	12.24589295989802	0.5212840352669253	0.09863771102202838	0.13032295194938104	0.11406923050612408	0.051528533931766256	0.17537022701495375	0.06685899272393366	0.1673350815937668	0.2064513353421185	0.056852637453483186	0.1504306168335146	0.30364649666550864	0.10195316408580789	0.06491944632255975	0.06880684387635666
1159000	-12410.862588522168	-11754.789558053599	-656.0730304685696	11.416007377564492	0.5229021464857033	0.10603214690140589	0.21576633502263984	0.11279966830820475	0.050334960249175394	0.1725993262754873	0.04488935148873469	0.20301860080932524	0.09183674327236863	0.04398705654916295	0.13716158840974157	0.2648784587350615	0.1403887708848713	0.0949333179655286	0.06586689543766708
1160000	-12407.592112985487	-11755.554155058406	-652.0379579270814	12.056734745848702	0.5216324078987625	0.09892316922160702	0.11052112907552886	0.1260974991405392	0.05093850773561703	0.20380789324966028	0.10069982733872199	0.2098739149471075	0.14819630018549435	0.04206479685944246	0.09466414472658227	0.21776606508585164	0.17183390270205728	0.07849651973093896	0.06470547811664241
1161000	-12410.785954020897	-11760.902254980734	-649.8836990401638	12.821725939358203	0.5202893654046831	0.10278675978894834	0.10315312403989714	0.12082474663124926	0.05317255618750328	0.201854772619494	0.07940346917278723	0.2382945881450662	0.09899266413035318	0.03850553606458065	0.11631710750775595	0.18180542503185654	0.1052662230639044	0.05968430636316424	0.06251162891543192
1162000	-12405.768820323576	-11751.294878660112	-654.4739416634644	11.762248436121915	0.522198054093547	0.10809932525213226	0.145822451421088	0.12031417621665859	0.05138276542892935	0.22063721164643937	0.09828169997090229	0.19645667349838164	0.11692026070695356	0.05810502424302874	0.10251743361543351	0.3100927029309668	0.06523781265830689	0.0661830827632143	0.07583885980156174
1163000	-12405.888783392693	-11754.857513632222	-651.0312697604717	12.438261773405106	0.5209410720543024	0.10160351591190175	0.14539619726821654	0.12856105489266786	0.04767202171426666	0.27227323391974106	0.10099228177156123	0.23791506771977913	0.09966526032791108	0.050189002077326614	0.13226813923472167	0.16182619071569257	0.07247536943758306	0.08298487821932643	0.06911797092472066
1164000	-12403.182540243428	-11755.008949452413	-648.1735907910147	12.438261773405106	0.5209410720543024	0.10404476626894996	0.13488330883755562	0.12060093791678571	0.05069580865763146	0.2136905368600549	0.11446355540682761	0.25587367479479295	0.14985067719775402	0.04881701652511042	0.1767885470903235	0.1577768267926135	0.09569031761398825	0.08218535843567852	0.060472550480261573
1165000	-12405.81592159647	-11756.416677744885	-649.3992438515858	12.438261773405106	0.5209410720543024	0.09576647611385272	0.13001668723485393	0.13428255909179104	0.0462927786264373	0.248234576034162	0.14087921794156172	0.23633981583356253	0.10538807816670462	0.052718841099316634	0.13987683352824326	0.17850797131457022	0.07153143198860101	0.13307529910423258	0.05285389293638334
1166000	-12407.444979098285	-11762.335969528873	-645.1090095694118	12.438261773405106	0.5209410720543024	0.09842903747593243	0.18622751112051492	0.11810013125718909	0.0489986851494061	0.21431429677061953	0.10318746646616231	0.21979744359976308	0.12317843349773289	0.0887214590376767	0.0649682481375909	0.1663441023397585	0.0681211739735477	0.10169793516351167	0.05159563140849724
1167000	-12408.449403757118	-11762.022419553656	-646.4269842034624	12.110783500707244	0.5215317080009951	0.12343051796738545	0.12203770675067267	0.11396229227843706	0.046011555514419544	0.21349478174983405	0.0867971155400178	0.19786839921935684	0.15031493821953196	0.08579708600158298	0.18124610871337982	0.17653879425912203	0.10474276677775031	0.0554820594361976	0.06998252051150002
1168000	-12405.340882243549	-11754.277875028649	-651.063007214899	12.110783500707244	0.5215317080009951	0.10565587785256406	0.15774205545301087	0.11517022305130978	0.04941818625423269	0.2695955465224666	0.0829746071684155	0.22570218040386086	0.1784432803213892	0.06867341608908874	0.1431284930847913	0.16435390038266567	0.06606642008975612	0.07268514080472505	0.07543606245462017
1169000	-12407.569056243285	-11764.49624151843	-643.0728147248541	11.24725472906846	0.5232617544016908	0.11273117312373215	0.13029041476640116	0.13198504846702347	0.0546653475120623	0.15264983030755638	0.10499466229117252	0.19006008006630648	0.14513315046338993	0.07054359111340655	0.09210172277675648	0.23028837686463585	0.17178245270414197	0.07076145668208972	0.06694166680685353
1170000	-12402.553633963002	-11755.416522543674	-647.1371114193281	12.397989263545659	0.5210119537396102	0.09559723956316217	0.14159375231517068	0.11912221402988309	0.048098996488752134	0.21610105475492516	0.07249571867118619	0.21983931640875923	0.13085801815396936	0.051844829005571316	0.154287418252036	0.1565453153710377	0.12932999000448506	0.07485687347598008	0.06903629181918997
